Probability	Target freq	Row freq	Deck freq	Number to draw	Deck size
    0.022	        3	        1	        2	        4	       27
     0.04	        3	        1	        2	        5	       27
    0.044	        3	        1	        2	        6	       27
    0.076	        3	        1	        2	        7	       27
     0.09	        3	        1	        2	        8	       27
     0.11	        3	        1	        2	        9	       27
    0.142	        3	        1	        2	       10	       27
    0.152	        3	        1	        2	       11	       27
     0.18	        3	        1	        2	       12	       27
    0.218	        3	        1	        2	       13	       27
    0.256	        3	        1	        2	       14	       27
    0.292	        3	        1	        2	       15	       27
    0.344	        3	        1	        2	       16	       27
     0.39	        3	        1	        2	       17	       27
      0.0	        3	        1	        2	        0	       28
      0.0	        3	        1	        2	        1	       28
    0.002	        3	        1	        2	        2	       28
    0.016	        3	        1	        2	        3	       28
    0.022	        3	        1	        2	        4	       28
    0.036	        3	        1	        2	        5	       28
    0.036	        3	        1	        2	        6	       28
    0.048	        3	        1	        2	        7	       28
    0.102	        3	        1	        2	        8	       28
    0.116	        3	        1	        2	        9	       28
    0.122	        3	        1	        2	       10	       28
     0.17	        3	        1	        2	       11	       28
    0.192	        3	        1	        2	       12	       28
    0.226	        3	        1	        2	       13	       28
     0.24	        3	        1	        2	       14	       28
    0.254	        3	        1	        2	       15	       28
    0.334	        3	        1	        2	       16	       28
    0.362	        3	        1	        2	       17	       28
      0.0	        3	        1	        2	        0	       29
      0.0	        3	        1	        2	        1	       29
    0.008	        3	        1	        2	        2	       29
    0.008	        3	        1	        2	        3	       29
    0.002	        3	        1	        2	        4	       29
    0.032	        3	        1	        2	        5	       29
    0.052	        3	        1	        2	        6	       29
    0.054	        3	        1	        2	        7	       29
    0.068	        3	        1	        2	        8	       29
    0.078	        3	        1	        2	        9	       29
    0.098	        3	        1	        2	       10	       29
    0.142	        3	        1	        2	       11	       29
    0.158	        3	        1	        2	       12	       29
    0.196	        3	        1	        2	       13	       29
     0.23	        3	        1	        2	       14	       29
     0.24	        3	        1	        2	       15	       29
    0.262	        3	        1	        2	       16	       29
    0.362	        3	        1	        2	       17	       29
      0.0	        3	        1	        2	        0	       30
      0.0	        3	        1	        2	        1	       30
